tconst,parentTconst,seasonNumber,episodeNumber
tt28053652,tt16929850,2.0,220.0
tt28053653,tt16929850,2.0,221.0
tt28053654,tt16929850,2.0,222.0
tt28053657,tt26936385,2.0,3.0
tt28053659,tt16929850,2.0,223.0
tt2805366,tt0154053,,
tt28053662,tt13667578,1.0,6.0
tt28053663,tt16929850,2.0,224.0
tt28053677,tt1554356,26.0,5.0
tt28053678,tt1554356,26.0,6.0
tt2805368,tt1500570,,
tt2805370,tt0346307,,
tt28053716,tt28015642,1.0,2.0
tt2805372,tt0369117,,
tt28053722,tt28015642,1.0,3.0
tt28053723,tt27545715,,
tt28053725,tt27545715,,
tt28053737,tt1896575,,
tt28053738,tt15145566,2.0,195.0
tt28053739,tt28015642,1.0,4.0
tt2805374,tt0320037,10.0,364.0
tt28053741,tt15145566,2.0,196.0
tt28053742,tt0054560,2.0,270.0
tt28053745,tt15145566,2.0,197.0
tt28053746,tt3052478,9.0,8.0
tt28053748,tt1896575,,
tt28053756,tt28015642,1.0,5.0
tt28053757,tt15102804,2.0,238.0
tt2805376,tt0320037,10.0,363.0
tt28053760,tt0054560,2.0,271.0
tt28053765,tt21871416,1.0,8.0
tt28053766,tt28015642,1.0,6.0
tt28053769,tt0054560,2.0,272.0
tt28053771,tt28015642,1.0,7.0
tt28053775,tt21871416,1.0,9.0
tt2805378,tt0320037,10.0,360.0
tt28053789,tt0054560,2.0,273.0
tt28053797,tt27991786,1.0,1.0
tt28053799,tt0270804,,
tt2805380,tt0320037,10.0,365.0
tt28053805,tt10333686,5.0,6.0
tt28053813,tt26936385,2.0,4.0
tt2805382,tt0320037,10.0,362.0
tt28053820,tt0054560,2.0,274.0
tt28053822,tt6621924,,
tt28053825,tt0190169,1.0,31.0
tt2805384,tt0320037,10.0,361.0
tt2805386,tt0487185,,
tt2805388,tt1092504,,
tt2805390,tt1495163,11.0,3.0
tt2805392,tt0305056,,
tt2805394,tt0305056,,
tt2805396,tt0305056,,
tt2805398,tt0305056,,
tt2805400,tt1746642,,
tt2805402,tt0167515,,
tt2805404,tt1618221,,
tt2805406,tt0348507,,
tt2805408,tt0476624,,
tt2805410,tt1002838,7.0,55.0
tt28054122,tt12912830,1.0,24.0
tt2805414,tt0270116,,
tt28054141,tt0209524,1.0,1.0
tt28054142,tt0209524,1.0,3.0
tt28054143,tt0209524,1.0,2.0
tt28054144,tt0209524,1.0,4.0
tt28054145,tt0209524,1.0,5.0
tt28054146,tt0209524,1.0,6.0
tt28054151,tt0209524,1.0,7.0
tt28054152,tt0190169,1.0,32.0
tt28054153,tt0209524,1.0,8.0
tt28054154,tt0209524,1.0,9.0
tt28054156,tt0054560,2.0,276.0
tt28054158,tt28021438,,
tt28054162,tt28021438,,
tt28054163,tt0209524,1.0,10.0
tt28054164,tt0054560,2.0,277.0
tt28054165,tt0209524,1.0,11.0
tt28054166,tt0209524,1.0,12.0
tt28054167,tt0209524,1.0,13.0
tt28054170,tt27722982,1.0,29.0
tt28054171,tt27722982,1.0,27.0
tt28054172,tt27722982,1.0,26.0
tt28054173,tt27722982,1.0,28.0
tt28054174,tt0209524,1.0,14.0
tt28054175,tt0209524,1.0,15.0
tt28054176,tt28021438,,
tt28054177,tt0209524,1.0,16.0
tt28054178,tt0209524,1.0,17.0
tt28054179,tt0209524,1.0,18.0
tt2805418,tt0356286,,
tt28054181,tt27722982,1.0,25.0
tt28054182,tt0209524,1.0,19.0
tt28054183,tt28021438,,
tt28054184,tt0270804,,
tt28054185,tt0209524,1.0,21.0
tt28054187,tt0209524,1.0,20.0
tt28054188,tt0209524,1.0,22.0
tt28054189,tt0209524,1.0,23.0
tt28054190,tt0054560,2.0,278.0
tt28054191,tt3990860,1.0,7.0
tt28054192,tt0209524,1.0,24.0
tt28054193,tt0209524,1.0,25.0
tt28054195,tt0054560,2.0,279.0
tt28054199,tt3990860,1.0,8.0
tt2805420,tt1621443,,
tt28054201,tt0190169,1.0,33.0
tt28054204,tt27989982,1.0,1.0
tt28054207,tt27989982,1.0,2.0
tt28054211,tt0209524,1.0,26.0
tt28054213,tt0209524,1.0,27.0
tt28054214,tt0209524,1.0,28.0
tt28054215,tt0209524,1.0,29.0
tt28054216,tt0209524,1.0,30.0
tt28054217,tt3990860,1.0,9.0
tt28054218,tt0209524,1.0,31.0
tt2805422,tt0448948,,
tt28054221,tt0209524,1.0,32.0
tt28054223,tt0209524,1.0,33.0
tt28054225,tt0190169,1.0,34.0
tt28054226,tt27831395,1.0,1.0
tt28054227,tt0209524,1.0,34.0
tt28054230,tt0209524,1.0,35.0
tt28054231,tt0209524,1.0,36.0
tt28054232,tt0209524,1.0,37.0
tt28054234,tt0209524,1.0,38.0
tt28054235,tt0209524,1.0,39.0
tt28054236,tt0209524,1.0,40.0
tt28054237,tt0209524,1.0,41.0
tt2805424,tt1790927,3.0,15.0
tt28054240,tt0209524,1.0,42.0
tt28054241,tt0209524,1.0,43.0
tt28054242,tt0209524,1.0,44.0
tt28054243,tt0209524,1.0,45.0
tt28054244,tt0209524,1.0,46.0
tt28054246,tt0209524,1.0,48.0
tt28054247,tt0209524,1.0,47.0
tt28054248,tt0190169,1.0,35.0
tt28054250,tt0209524,1.0,49.0
tt28054251,tt22814310,1.0,103.0
tt28054254,tt0209524,1.0,50.0
tt28054256,tt0209524,1.0,51.0
tt28054257,tt0209524,1.0,52.0
tt28054258,tt0209524,1.0,53.0
tt28054259,tt0209524,1.0,54.0
tt2805426,tt1159833,,
tt28054261,tt0209524,1.0,55.0
tt28054262,tt0209524,1.0,56.0
tt28054263,tt0209524,1.0,57.0
tt28054264,tt27831395,1.0,2.0
tt28054265,tt0209524,1.0,58.0
tt28054270,tt0209524,1.0,59.0
tt28054271,tt0209524,1.0,60.0
tt28054275,tt13045840,7.0,163.0
tt28054276,tt15409342,7.0,163.0
tt2805428,tt0344647,,
tt28054283,tt15555896,1.0,5.0
tt28054285,tt1820166,33.0,39.0
tt28054288,tt1820166,33.0,40.0
tt28054294,tt1820166,33.0,41.0
tt2805430,tt0380086,,
tt28054302,tt1820166,33.0,42.0
tt28054318,tt10334166,,
tt28054328,tt0190169,1.0,54.0
tt28054331,tt19638434,2.0,51.0
tt2805434,tt1538296,4.0,18.0
tt28054345,tt11896286,1.0,14.0
tt28054357,tt1725144,2.0,13.0
tt2805436,tt1095213,,
tt28054361,tt0814139,1.0,41.0
tt28054369,tt0262171,,
tt2805438,tt0445120,,
tt28054380,tt0159881,39.0,196.0
tt28054381,tt15785898,,
tt28054383,tt28035787,1.0,1.0
tt28054385,tt0159881,39.0,197.0
tt28054386,tt28035787,1.0,2.0
tt28054387,tt28035787,1.0,3.0
tt28054388,tt28035787,1.0,4.0
tt28054395,tt28035787,1.0,5.0
tt2805440,tt0166442,,
tt2805442,tt0448963,,
tt28054436,tt28035787,1.0,6.0
tt2805444,tt0184090,,
tt28054440,tt28035787,1.0,7.0
tt28054448,tt28035787,1.0,8.0
tt28054449,tt28035787,1.0,9.0
tt28054451,tt24229602,1.0,77.0
tt28054452,tt28035787,1.0,10.0
tt28054455,tt28035787,1.0,11.0
tt2805446,tt0414740,,
tt28054461,tt0479846,1.0,4051.0
tt28054467,tt15785898,1.0,9.0
tt28054469,tt27991786,1.0,2.0
tt28054474,tt28035787,1.0,12.0
tt28054476,tt28035787,1.0,13.0
tt28054477,tt28035787,1.0,14.0
tt2805448,tt0795129,39.0,10.0
tt28054480,tt28035787,1.0,15.0
tt28054481,tt28035787,1.0,16.0
tt28054482,tt22439588,3.0,3.0
tt28054483,tt22439588,3.0,4.0
tt28054484,tt22439588,3.0,5.0
tt28054486,tt22439588,3.0,6.0
tt28054487,tt22439588,3.0,7.0
tt28054492,tt22439588,3.0,8.0
tt28054495,tt14845932,21.0,215.0
tt28054496,tt14845932,21.0,216.0
tt28054497,tt14845932,21.0,217.0
tt28054498,tt14845932,21.0,218.0
tt28054499,tt14845932,21.0,219.0
tt28054500,tt14845932,21.0,220.0
tt28054504,tt24229602,1.0,78.0
tt28054509,tt1433870,15.0,31.0
tt28054510,tt24229602,1.0,79.0
tt28054511,tt24229602,1.0,80.0
tt28054512,tt24229602,1.0,81.0
tt2805452,tt0231035,,
tt28054523,tt3052478,9.0,9.0
tt28054529,tt3052478,9.0,10.0
tt28054534,tt15785898,1.0,10.0
tt28054538,tt28020777,1.0,1.0
tt2805454,tt0307752,,
tt28054551,tt3052478,9.0,11.0
tt28054555,tt28028480,1.0,3.0
tt2805456,tt0442646,,
tt28054561,tt20827706,7.0,12.0
tt28054563,tt20827706,7.0,11.0
tt28054565,tt20827706,7.0,13.0
tt28054567,tt20827706,7.0,14.0
tt28054569,tt20827706,7.0,15.0
tt2805458,tt1177814,,
tt2805460,tt0115227,,
tt28054609,tt28028480,1.0,4.0
tt28054614,tt0175383,1.0,2145.0
tt28054617,tt26936385,3.0,6.0
tt28054618,tt0175383,1.0,2146.0
tt2805462,tt0149408,,
tt28054632,tt28036821,1.0,1.0
tt28054636,tt28036821,1.0,2.0
tt2805464,tt0224861,,
tt28054645,tt26936385,3.0,7.0
tt28054647,tt22899748,,
tt28054652,tt27835402,1.0,18.0
tt28054656,tt13212208,,
tt28054657,tt18747980,2.0,6.0
tt28054663,tt0407361,28.0,17.0
tt28054668,tt10483062,,
tt28054670,tt0175383,1.0,2147.0
tt28054678,tt3776548,,
tt28054689,tt3776548,,
tt2805470,tt1740718,3.0,141.0
tt2805472,tt1740718,3.0,140.0
tt28054725,tt3776548,,
tt2805474,tt1740718,3.0,139.0
tt2805476,tt1740718,3.0,138.0
tt2805478,tt1740718,3.0,137.0
tt28054784,tt27559216,,
tt2805480,tt0068120,,
tt2805482,tt0115147,18.0,84.0
tt28054832,tt3776548,,
tt28054835,tt0175383,1.0,2148.0
tt28054840,tt3776548,,
tt28054842,tt6917254,6.0,5.0
tt28054848,tt3184288,,
tt28054849,tt3184288,,
tt28054851,tt3184288,,
tt28054852,tt21942466,,
tt28054853,tt3184288,,
tt28054854,tt3184288,,
tt28054855,tt0103434,1.0,7789.0
tt28054859,tt14555550,2.0,5.0
tt2805486,tt1280627,,
tt28054860,tt27834549,1.0,4.0
tt28054871,tt0409637,,
tt28054883,tt21428178,,
tt28054884,tt2426288,16.0,21.0
tt28054887,tt27954677,10.0,3.0
tt28054888,tt27954677,10.0,1.0
tt28054889,tt27954677,10.0,2.0
tt28054895,tt21354234,,
tt2805490,tt0403813,,
tt28054903,tt27722538,1.0,7.0
tt28054910,tt0983197,63.0,21.0
tt2805492,tt0458254,9.0,92.0
tt28054923,tt14721574,,
tt28054924,tt1694423,13.0,5.0
tt28054926,tt14721574,,
tt28054929,tt14721574,,
tt28054930,tt27663673,1.0,7.0
tt28054931,tt14721574,,
tt28054932,tt14721574,,
tt28054935,tt28020777,1.0,2.0
tt28054944,tt11896286,1.0,15.0
tt28054948,tt5981670,,
tt28054950,tt5981670,,
tt2805496,tt0247880,,
tt2805498,tt1752508,,
tt2805500,tt0284767,,
tt28055016,tt28020777,1.0,3.0
tt2805502,tt1084587,,
tt2805504,tt1173677,,
tt28055068,tt11896286,1.0,16.0
tt28055077,tt13304296,,
tt28055084,tt11896286,1.0,17.0
tt28055090,tt27446484,1.0,5.0
tt28055091,tt0105406,1.0,1.0
tt28055093,tt26936385,3.0,8.0
tt28055094,tt0105406,1.0,2.0
tt2805510,tt2798090,1.0,3.0
tt28055101,tt0105406,1.0,3.0
tt28055103,tt28020777,1.0,4.0
tt28055104,tt27730498,10.0,15.0
tt28055114,tt23809646,3.0,3.0
tt28055115,tt28020777,1.0,5.0
tt28055116,tt11896286,1.0,20.0
tt2805512,tt0062595,,
tt28055129,tt28020777,1.0,6.0
tt28055134,tt11896286,1.0,21.0
tt2805514,tt2782810,1.0,1.0
tt28055141,tt26936385,3.0,9.0
tt28055142,tt11896286,1.0,22.0
tt28055150,tt11896286,,
tt28055155,tt8682874,5.0,246.0
tt28055156,tt0056758,,
tt2805516,tt0259133,,
tt28055170,tt0056758,,
tt2805520,tt2782810,1.0,5.0
tt2805524,tt2782810,1.0,3.0
tt2805530,tt2782810,4.0,1.0
tt28055314,tt26936385,3.0,10.0
tt2805532,tt2782810,4.0,3.0
tt28055328,tt0056758,,
tt28055335,tt0056758,,
tt28055336,tt0270804,,
tt28055338,tt23810452,,
tt2805534,tt2782810,5.0,4.0
tt28055340,tt0205617,1.0,1.0
tt28055341,tt26936385,3.0,11.0
tt28055343,tt0205617,1.0,2.0
tt28055344,tt28015642,1.0,8.0
tt28055345,tt0205617,1.0,3.0
tt28055346,tt0205617,1.0,4.0
tt28055348,tt0205617,1.0,5.0
tt28055349,tt0205617,1.0,6.0
tt28055351,tt0205617,1.0,7.0
tt28055352,tt0205617,1.0,8.0
tt28055354,tt28015642,1.0,9.0
tt28055355,tt0205617,1.0,10.0
tt28055356,tt0205617,1.0,11.0
tt28055358,tt0205617,1.0,12.0
tt28055359,tt0205617,1.0,13.0
tt28055360,tt0205617,1.0,14.0
tt28055361,tt0205617,1.0,15.0
tt28055362,tt0054560,2.0,280.0
tt28055363,tt0205617,1.0,16.0
tt28055364,tt0205617,1.0,17.0
tt28055366,tt0205617,1.0,18.0
tt28055367,tt0205617,1.0,19.0
tt28055369,tt0205617,1.0,20.0
tt28055370,tt0205617,1.0,21.0
tt28055371,tt0205617,1.0,23.0
tt28055372,tt0205617,1.0,22.0
tt28055373,tt0205617,1.0,24.0
tt28055375,tt0205617,1.0,25.0
tt28055376,tt0205617,1.0,26.0
tt28055378,tt0205617,1.0,28.0
tt28055380,tt0205617,1.0,27.0
tt28055385,tt0205617,1.0,29.0
tt28055386,tt0205617,1.0,30.0
tt28055390,tt0205617,1.0,31.0
tt28055391,tt0205617,1.0,32.0
tt28055392,tt0205617,1.0,33.0
tt28055393,tt28015642,1.0,10.0
tt28055395,tt0205617,1.0,34.0
tt28055397,tt0205617,1.0,35.0
tt28055398,tt0205617,1.0,36.0
tt28055399,tt0205617,1.0,38.0
tt28055400,tt0205617,1.0,37.0
tt28055402,tt0054560,2.0,282.0
tt28055403,tt0205617,1.0,39.0
tt28055405,tt0205617,1.0,40.0
tt28055406,tt0270804,,
tt28055407,tt0205617,1.0,41.0
tt28055409,tt0205617,1.0,42.0
tt28055410,tt0205617,1.0,43.0
tt28055411,tt0205617,1.0,44.0
tt28055412,tt28015642,1.0,11.0
tt28055413,tt0205617,1.0,45.0
tt28055414,tt0205617,1.0,46.0
tt28055415,tt0205617,1.0,47.0
tt28055419,tt0205617,1.0,48.0
tt2805542,tt0319931,12.0,23.0
tt28055420,tt3052478,9.0,12.0
tt28055421,tt0205617,1.0,49.0
tt28055424,tt0205617,1.0,50.0
tt28055426,tt0205617,1.0,51.0
tt28055427,tt26936385,3.0,12.0
tt28055429,tt28015642,1.0,12.0
tt28055432,tt0054560,2.0,283.0
tt28055433,tt28015642,1.0,13.0
tt28055435,tt3052478,9.0,13.0
tt28055437,tt0054560,2.0,284.0
tt28055446,tt3052478,9.0,14.0
tt28055454,tt0054560,2.0,285.0
tt28055456,tt0270804,,
tt28055464,tt3052478,9.0,15.0
tt28055477,tt15306330,2.0,6.0
tt28055478,tt3651112,,
tt28055480,tt3651112,,
tt28055482,tt12093712,,
tt28055484,tt3651112,,
tt28055491,tt3651112,,
tt28055493,tt3651112,,
tt2805560,tt2789208,1.0,15.0
tt2805562,tt2782810,1.0,7.0
tt2805566,tt2782810,1.0,8.0
tt28055684,tt0112004,1.0,6131.0
tt28055697,tt0056758,,
tt28055699,tt3738668,1.0,1.0
tt2805570,tt2782810,6.0,5.0
tt28055700,tt27943496,,
tt28055701,tt27943496,,
tt28055702,tt27943496,,
tt28055703,tt13796528,3.0,6.0
tt28055707,tt3738668,1.0,2.0
tt28055710,tt3738668,1.0,3.0
tt28055716,tt21651048,2.0,6.0
tt28055717,tt3644198,,
tt28055718,tt3738668,1.0,4.0
tt28055719,tt8590506,,
tt2805572,tt2789208,1.0,14.0
tt28055723,tt3738668,1.0,5.0
tt28055725,tt3738668,1.0,6.0
tt28055728,tt3738668,2.0,1.0
tt28055729,tt13496094,3.0,17.0
tt28055730,tt0442646,,
tt28055731,tt0442646,,
tt28055732,tt0442646,,
tt28055734,tt0442646,,
tt28055735,tt3738668,2.0,2.0
tt28055738,tt0442646,,
tt28055744,tt3738668,2.0,3.0
tt28055751,tt3738668,2.0,4.0
tt28055754,tt11896286,1.0,23.0
tt28055755,tt3738668,2.0,5.0
tt28055757,tt0121949,25.0,5.0
tt2805576,tt2782810,1.0,9.0
tt28055763,tt3738668,2.0,6.0
tt28055768,tt3738668,2.0,7.0
tt28055770,tt3738668,2.0,8.0
tt28055771,tt28018647,,
tt28055772,tt3738668,2.0,9.0
tt28055774,tt7046096,1.0,1.0
tt28055777,tt3738668,2.0,10.0
tt28055778,tt3738668,3.0,1.0
tt2805586,tt2782810,1.0,12.0
tt28055864,tt7046096,1.0,2.0
tt2805592,tt2782810,1.0,10.0
tt2805596,tt2782810,1.0,11.0
tt2805600,tt2782810,1.0,13.0
tt28056007,tt3738668,3.0,2.0
tt28056010,tt3738668,3.0,3.0
tt28056016,tt3738668,3.0,4.0
tt28056017,tt0815072,,
tt28056018,tt28055444,1.0,2.0
tt28056025,tt3738668,3.0,6.0
tt28056028,tt25500096,,
tt2805604,tt2089467,2.0,16.0
tt28056040,tt11896286,1.0,24.0
tt28056045,tt3738668,3.0,7.0
tt28056047,tt11896286,1.0,25.0
tt28056050,tt3738668,3.0,8.0
tt28056053,tt11896286,1.0,26.0
tt28056058,tt3738668,3.0,9.0
tt28056063,tt11896286,1.0,27.0
tt28056065,tt3738668,3.0,10.0
tt28056074,tt3738668,4.0,1.0
tt28056076,tt11896286,1.0,28.0
tt2805608,tt2782810,1.0,14.0
tt28056081,tt3738668,4.0,3.0
tt28056084,tt28018710,,
tt28056085,tt11896286,1.0,29.0
tt28056088,tt0815072,,
tt28056090,tt3738668,4.0,4.0
tt28056100,tt28018710,,
tt28056103,tt11896286,1.0,31.0
tt28056106,tt5005068,15.0,22.0
tt28056107,tt3738668,4.0,5.0
tt28056117,tt28018710,,
tt28056118,tt3738668,4.0,6.0
tt28056119,tt28018710,,
tt28056125,tt3738668,4.0,7.0
tt28056135,tt3738668,4.0,8.0
tt28056138,tt3738668,4.0,9.0
tt28056225,tt3738668,4.0,10.0
tt2805634,tt0945531,8.0,132.0
tt2805638,tt2782810,2.0,3.0
tt28056384,tt10413838,9.0,5.0
tt28056385,tt28055428,1.0,1.0
tt28056392,tt1500570,,
tt28056393,tt1500570,,
tt28056394,tt1500570,,
tt28056396,tt1500570,,
tt28056397,tt1500570,,
tt2805640,tt1538145,4.0,16.0
tt28056402,tt0472954,16.0,7.0
tt28056404,tt0416396,1.0,6.0
tt28056407,tt27875691,1.0,2.0
tt28056416,tt3738668,5.0,1.0
tt28056422,tt0472954,16.0,8.0
tt28056423,tt3738668,5.0,2.0
tt28056424,tt11896286,1.0,32.0
tt28056425,tt10442028,5.0,3.0
tt28056431,tt28055428,1.0,2.0
tt28056433,tt5005068,15.0,23.0
tt28056435,tt3738668,5.0,3.0
tt28056436,tt28055428,1.0,3.0
tt28056438,tt28055428,1.0,4.0
tt28056442,tt28055428,1.0,5.0
tt28056445,tt11896286,1.0,34.0
tt28056447,tt28055428,1.0,6.0
tt28056448,tt28055428,1.0,7.0
tt28056451,tt28055428,1.0,8.0
tt28056453,tt11896286,1.0,35.0
tt28056455,tt28055428,1.0,9.0
tt28056457,tt28055428,1.0,10.0
tt28056466,tt27875691,1.0,5.0
tt28056467,tt26928252,,
tt28056469,tt15185844,,
tt28056471,tt26928252,,
tt28056472,tt7390596,,
tt28056473,tt7390596,,
tt28056474,tt3738668,5.0,4.0
tt28056490,tt7390596,,
tt28056504,tt7390596,,
tt2805654,tt2169245,3.0,3.0
tt28056545,tt7390596,,
tt28056579,tt0815072,,
tt2805658,tt1114745,7.0,90.0
tt2805660,tt2787900,1.0,1.0
tt2805666,tt0400998,,
tt28056691,tt3738668,5.0,5.0
tt28056814,tt3738668,5.0,6.0
tt28056819,tt0815072,,
tt28056835,tt3738668,5.0,7.0
tt28056838,tt3738668,5.0,8.0
tt28056840,tt3738668,5.0,9.0
tt28056841,tt15185844,,
tt28056845,tt3738668,5.0,10.0
tt28056850,tt6064134,,
tt28056858,tt14361280,,
tt28056861,tt3738668,6.0,1.0
tt28056868,tt20723092,,
tt28056873,tt3738668,6.0,2.0
tt28056879,tt3738668,6.0,3.0
tt2805688,tt2169245,3.0,5.0
tt28056881,tt28055323,1.0,1.0
tt28056884,tt28055323,1.0,2.0
tt28056889,tt28055323,1.0,3.0
tt28056891,tt28055323,1.0,4.0
tt28056893,tt28055323,1.0,5.0
tt28056900,tt3738668,6.0,4.0
tt28056901,tt28055323,1.0,7.0
tt28056903,tt27600918,1.0,3.0
tt28056904,tt20723092,,
tt28056907,tt3738668,6.0,5.0
tt28056909,tt28055323,1.0,8.0
tt28056914,tt3738668,6.0,6.0
tt28056934,tt28055428,1.0,11.0
tt28056947,tt3738668,6.0,7.0
tt28056948,tt3738668,6.0,8.0
tt28056953,tt3738668,6.0,9.0
tt2805696,tt2763330,1.0,1.0
tt28056960,tt3738668,7.0,1.0
tt28056973,tt3738668,7.0,2.0
tt28056975,tt15245760,,
tt28056979,tt3738668,7.0,3.0
tt2805698,tt2169245,3.0,2.0
tt28056986,tt3738668,7.0,4.0
tt2805700,tt2798948,1.0,1.0
tt28057001,tt3738668,7.0,5.0
tt2805702,tt0400998,,
tt2805704,tt2169245,3.0,1.0
tt2805708,tt2169245,3.0,4.0
tt2805712,tt2099034,1.0,1.0
tt2805718,tt1808713,,
tt2805720,tt2355844,1.0,2.0
tt2805724,tt0400998,,
tt2805726,tt0283226,6.0,10.0
tt2805728,tt0400998,,
tt2805736,tt0400998,,
tt28057373,tt3738668,7.0,6.0
tt28057487,tt3738668,7.0,7.0
tt28057488,tt3738668,7.0,8.0
tt28057490,tt3738668,7.0,9.0
tt28057492,tt3738668,8.0,1.0
tt28057498,tt3738668,8.0,2.0
tt28057502,tt3738668,8.0,3.0
tt28057505,tt2402442,1.0,12.0
tt28057507,tt3738668,8.0,4.0
tt28057513,tt14838326,1.0,1.0
tt28057519,tt3738668,9.0,1.0
tt28057527,tt13976668,,
tt28057529,tt3738668,9.0,2.0
tt28057537,tt3738668,9.0,3.0
tt2805754,tt2198680,1.0,46.0
tt28057545,tt3738668,9.0,4.0
tt28057546,tt13451008,,
tt28057547,tt3738668,9.0,5.0
tt28057549,tt3738668,10.0,1.0
tt28057551,tt3738668,10.0,2.0
tt28057554,tt3738668,10.0,3.0
tt28057558,tt28036821,1.0,3.0
tt28057560,tt28036821,1.0,4.0
tt28057561,tt3738668,10.0,4.0
tt28057564,tt28036821,1.0,5.0
tt28057565,tt13198896,,
tt28057575,tt28036821,1.0,6.0
tt28057576,tt3738668,10.0,5.0
tt28057577,tt28036821,1.0,7.0
tt28057579,tt3738668,10.0,6.0
tt2805758,tt0400998,,
tt28057581,tt15319588,2.0,162.0
tt28057582,tt3738668,10.0,7.0
tt28057583,tt28036821,1.0,8.0
tt28057584,tt3738668,10.0,8.0
tt28057586,tt3738668,11.0,1.0
tt28057591,tt3738668,11.0,2.0
tt28057592,tt3738668,11.0,3.0
tt28057595,tt3738668,11.0,4.0
tt2805764,tt0358810,,
tt2805766,tt2198680,1.0,47.0
tt2805770,tt2360093,,
tt28057728,tt13273826,2.0,2.0
tt2805778,tt1092502,1.0,60.0
tt2805782,tt2780794,1.0,4.0
tt2805786,tt2362653,,
tt2805790,tt0088512,1.0,4617.0
tt28057926,tt13273826,2.0,3.0
tt28057939,tt13273826,2.0,4.0
tt2805794,tt2362087,,
tt28057960,tt5005068,15.0,24.0
tt28057982,tt3738668,11.0,5.0
tt28057987,tt3738668,11.0,6.0
tt28057988,tt13273826,2.0,5.0
tt28057991,tt3738668,11.0,7.0
tt28057992,tt3738668,11.0,8.0
tt28057993,tt28057495,1.0,1.0
tt28057995,tt28057495,1.0,2.0
tt28057997,tt28057495,1.0,3.0
tt28057999,tt28057495,1.0,4.0
tt28058001,tt3738668,12.0,1.0
tt28058005,tt3738668,12.0,2.0
tt28058013,tt3738668,12.0,3.0
tt28058017,tt3738668,12.0,5.0
tt28058019,tt12082874,3.0,8.0
tt2805802,tt2780794,1.0,5.0
tt28058020,tt3738668,12.0,6.0
tt28058021,tt3738668,12.0,7.0
tt28058026,tt3738668,12.0,8.0
tt28058027,tt3738668,13.0,1.0
tt28058029,tt12082874,3.0,9.0
tt28058030,tt3738668,13.0,2.0
tt28058033,tt3738668,13.0,3.0
tt28058034,tt28028558,3.0,1.0
tt28058036,tt12082874,4.0,1.0
tt28058038,tt3738668,13.0,4.0
tt2805804,tt1177814,,
tt28058044,tt3738668,13.0,5.0
tt28058049,tt12082874,4.0,2.0
tt28058052,tt3738668,13.0,6.0
tt2805806,tt2798338,1.0,116.0
tt28058069,tt20566214,1.0,349.0
tt28058073,tt12082874,4.0,3.0
tt28058074,tt20566214,1.0,350.0
tt28058075,tt3738668,13.0,7.0
tt28058078,tt3738668,13.0,9.0
tt28058079,tt12082874,4.0,4.0
tt28058080,tt20566214,1.0,351.0
tt28058084,tt20566214,1.0,352.0
tt28058085,tt12082874,4.0,5.0
tt2805816,tt2780794,1.0,6.0
tt2805822,tt2780794,1.0,7.0
tt2805826,tt2780794,1.0,8.0
tt2805828,tt1177814,,
tt28058356,tt27874311,,
tt2805836,tt1742341,2.0,5.0
tt2805840,tt2780794,1.0,9.0
tt28058406,tt3738668,12.0,4.0
tt28058410,tt12082874,4.0,6.0
tt28058411,tt28028558,3.0,2.0
tt2805842,tt1177814,,
tt28058424,tt1647443,,
tt28058429,tt28028558,3.0,3.0
tt28058430,tt13671158,,
tt28058433,tt9501928,,
tt28058436,tt21266574,,
tt2805844,tt1177814,,
tt28058441,tt6466932,,
tt28058443,tt28028558,3.0,4.0
tt28058444,tt28055135,,
tt28058445,tt0063951,53.0,32.0
tt28058449,tt2070564,,
tt28058450,tt27989286,1.0,9.0
tt28058455,tt28028558,3.0,5.0
tt28058456,tt6953640,12.0,6.0
tt2805846,tt1177814,,
tt28058462,tt2810310,,
tt2805850,tt1177814,,
tt2805852,tt1177814,,
tt2805854,tt2276555,4.0,5.0
tt2805858,tt2780794,1.0,10.0
tt28058613,tt6061336,,
tt28058620,tt6168110,15.0,25.0
tt28058625,tt27881568,,
tt28058628,tt15243816,2.0,12.0
tt28058632,tt11151618,1.0,1.0
tt28058633,tt11151618,1.0,2.0
tt28058634,tt11151618,1.0,3.0
tt28058636,tt11151618,1.0,4.0
tt28058640,tt11151618,1.0,5.0
tt28058641,tt11151618,1.0,6.0
tt28058648,tt11151618,1.0,7.0
tt28058651,tt11151618,1.0,8.0
tt28058652,tt11151618,1.0,9.0
tt28058658,tt25505364,1.0,16.0
tt2805866,tt1177814,,
tt28058671,tt3777146,,
tt28058676,tt27846834,,
tt28058678,tt11151618,1.0,10.0
tt28058679,tt11151618,1.0,11.0
tt2805868,tt2268730,4.0,23.0
tt28058680,tt11151618,1.0,12.0
tt28058681,tt11151618,1.0,13.0
tt28058687,tt11151618,1.0,14.0
tt28058688,tt11151618,1.0,15.0
tt28058689,tt11151618,1.0,16.0
tt28058690,tt13273826,2.0,6.0
tt28058692,tt13273826,2.0,7.0
tt28058693,tt13273826,2.0,8.0
tt28058694,tt13273826,2.0,9.0
tt28058696,tt11151618,1.0,17.0
tt28058697,tt11151618,1.0,18.0
tt28058698,tt13273826,2.0,10.0
tt2805870,tt1177814,,
tt28058700,tt11151618,1.0,19.0
tt28058701,tt13273826,2.0,11.0
tt28058702,tt11151618,1.0,20.0
tt28058703,tt11151618,1.0,21.0
tt28058704,tt13273826,2.0,12.0
